"NP","NM","nlP","nlM","nlnP","nlnM","zoP","zoM","wP","wM","timesteps","Lambda","mutprb","prbHorz","pfP","pfM","FLFC","FC","pVp","tVp","pVm","tVm","dP","dM","tcoefP","tcoefM","repl"
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999993188165418,0.846055734385698,0.00570328076755282,0.153944265614302,0.00103774176294731,0.00235557564649191,0.00235557564649191,0.000702962877812407,8.34305742595722e-06,1
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.99999429049196,0.527302442798845,0.00312868008488081,0.472697557201155,0.00280468913729504,0.0344952214865915,0.0344952214865915,-0.000365314789910811,-0.000210825502372882,2
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999991509477177,0.654868774139758,0.00310699044341869,0.345131225860242,0.00163745694224276,0.0105942976819189,0.0105942976819189,0.000146341571013569,0.000286063843980672,3
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999982438205418,0.690598039698456,0.00225125222178629,0.309401960301544,0.00100860675894479,0.000513548595023394,0.000513548595023394,-0.000170192452770983,-0.00037463109181302,4
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999994528893009,0.806866941466092,0.00446287370780625,0.193133058533908,0.0010682411247052,0.00147232755058635,0.00147232755058635,-4.14806145140772e-05,1.54606116863615e-06,5
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999991036994637,0.697108204891171,0.00368821511219364,0.302891795108829,0.0016025203666255,0.00614065645336082,0.00614065645336082,-0.000116618565417437,-0.000156441332568279,1
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,0.99999667564342,0.78228972715136,0.00304862918341399,0.21771027284864,0.000848429767513704,0.00934332312728881,0.00934332312728881,0.000452977146184799,5.93603861641999e-05,2
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,0.99998640559206,0.568044085735171,0.00206383557984733,0.431955914264829,0.00156939576904751,0.00925547088989909,0.00925547088989909,5.85166787582212e-06,-0.000177954444182919,3
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999967929577676,0.836798923734494,0.00773920363878187,0.163201076265506,0.00150937857048185,0.00764074181188334,0.00764074181188334,0.000481860079507982,7.82485636431106e-05,4
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999974335132589,0.662381249449466,0.00392352303400855,0.337618750550534,0.0019998376246296,0.00444948707166137,0.00444948707166137,0.00010460436115413,-0.000105660954434429,5
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999981312570993,0.498432895961125,0.00212501489023926,0.501567104038875,0.00213837724831855,0.00857869260517719,0.00857869260517719,4.53546278157775e-05,-0.000612051486830014,1
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999993769141001,0.361136546617522,0.00127148984034305,0.638863453382478,0.00224931095440365,0.0145663986527906,0.0145663986527906,-0.000314352967713183,0.000252164813699665,2
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,0.99999748909613,0.495279800738205,0.00169311972529547,0.504720199261795,0.00172539183679915,0.0117037417206989,0.0117037417206989,3.93198202326838e-05,0.000374947863404846,3
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999989866464654,0.752815140089504,0.00510444317627931,0.247184859910496,0.00167603041471732,0.00616595682225984,0.00616595682225984,0.000196608283706911,0.000129764333835499,4
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999990811818382,0.720371971323951,0.00395926647874605,0.279628028676049,0.00153687528738823,0.00826943628549337,0.00826943628549337,-0.000316006316850356,0.000221839871039356,5
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,0.999977019027646,0.599963174858076,0.00302031310343832,0.400036825141923,0.00201385104197408,0.017508444139372,0.017508444139372,0.000383050182476896,0.0001946811165731,1
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,0.999984384704166,0.667210772374621,0.00286855735045686,0.332789227625379,0.00143076974261088,0.00413773958345054,0.00413773958345054,0.000192140097251324,0.000400938253616547,2
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,0.999983479302319,0.807352488051988,0.00566524312390963,0.192647511948012,0.00135181969282727,0.00743664543741906,0.00743664543741906,0.000256630321093858,-0.00043148517661881,3
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,0.999998046147099,0.543317897261525,0.0011735465885785,0.456682102738475,0.00098641647263024,0.00686999741993866,0.00686999741993866,-0.000128609062059449,-7.0097650099016e-05,4
2000,2000,20,40,3,3,2,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,0.999995052554036,0.542479925319545,0.00229042211837189,0.457520074680455,0.00193171037256356,0.00547943291706465,0.00547943291706465,0.000252296685726097,-3.70638739229465e-05,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.909726377002111,0.512322629427912,0.0180141107563815,0.487677370572088,0.0171475427050264,0.383497006360583,0.616502993639417,-0.00551994734419754,0.00764851685198116,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.792232075465006,0.839706394334707,0.0243262978157532,0.160293605665293,0.00464370643796784,0.501318644074478,0.498681355925522,-0.00543617236419792,0.00298166391641724,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.916886431587707,0.559029068693362,0.0156221459131518,0.440970931306638,0.0123229946672227,0.434351616021694,0.565648383978306,-0.004421514432139,0.00417814123224576,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.940388977347698,0.387726088124398,0.0115213972225879,0.612273911875602,0.0181939032832976,0.387269317464725,0.612730682535275,-0.00468197747860897,0.00548075099003955,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.786924696585433,0.637282268286478,0.0307077410430209,0.362717731713522,0.0174777217748726,0.469083720182939,0.530916279817061,-0.0117018879472247,0.00948220001168595,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,-0.476776744104701,0.69105093318744,0.0302442754628185,0.30894906681256,0.0135213487630518,0.509261791864867,0.490738208135133,-0.00542188526632611,0.00406391515438062,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,-0.464789125139654,0.735521218052647,0.0344249092732544,0.264478781947353,0.0123785117951373,0.502981345742734,0.497018654257266,-0.00591432959030047,0.00486308453210102,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,-0.475591740707468,0.614744621618915,0.0235678028398572,0.385255378381085,0.0147697474388129,0.524649771022515,0.475350228977485,-0.00413053703028716,0.00355965396486965,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,-0.627594245074155,0.724325518262265,0.0278784403833396,0.275674481737735,0.0106103877477236,0.512008906704524,0.487991093295476,-0.00288825004302993,0.00415817773409031,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,-0.752406904404603,0.535752451534952,0.0170009290492027,0.464247548465048,0.0147318777732287,0.493129962218626,0.506870037781374,-0.0039507401027766,0.00491913510084842,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,-0.0019852926816336,0.76428344319524,0.0136922001864268,0.23571655680476,0.00422288132990673,0.579200800562644,0.420799199437356,-0.00219978409952572,0.00119247156132081,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,-0.148780800484756,0.692638980611017,0.0205546255048964,0.307361019388983,0.00912118841877847,0.522769785132645,0.477230214867355,-0.00171870755716234,0.00244078057907096,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,-0.337514464015177,0.502988996767452,0.0109055206047383,0.497011003232548,0.0107759091577904,0.531191128793072,0.468808871206928,-0.00162030227396812,0.00160604073253408,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,-0.190324735474367,0.694314925282127,0.0180451029377036,0.305685074717873,0.00794469258681462,0.554575184921684,0.445424815078316,-0.00105585988793729,0.00154029367460034,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,-0.234842242354865,0.470212908303368,0.00962911590406321,0.529787091696632,0.0108490881903484,0.549863707576306,0.450136292423694,-0.00113503524826527,0.000814103032634535,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.537299368115127,0.00682926754334266,0.462700631884873,0.0058810908687658,0.601410686881154,0.398589313118846,-0.000478089701506715,0.00032846533398235,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.488572546464297,0.00521384623981015,0.511427453535703,0.00545774445340772,0.571728947676438,0.428271052323562,-0.000164903421980499,0.000279187611943307,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.692898766900555,0.00735724707257979,0.307101233099445,0.00326082215200537,0.604965522855275,0.395034477144725,0.000191771142196722,0.000744296708460671,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.714942627310688,0.012723379954497,0.285057372689312,0.00507298505224066,0.587597650437436,0.412402349562564,-5.88210580531379e-05,0.0004761745805175,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.618084632693294,0.00692343731011914,0.381915367306706,0.00427800169015234,0.586003610723476,0.413996389276524,-7.56791950533687e-05,0.000947089766762186,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.257170127891945,0.660644439124906,0.0157174735519819,0.339355560875094,0.00807365011629776,0.604250298684144,0.395749701315856,0.00165823450445491,-0.000910652863600934,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,-0.0415742578146602,0.756187248734943,0.0142562739665613,0.243812751265057,0.00459656174365628,0.62572841415579,0.37427158584421,0.00147092373588446,-0.00156721303901646,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.338945932352172,0.810115838575617,0.0216877430249016,0.189884161424383,0.00508341980415011,0.596856230695179,0.403143769304821,0.0016334597877642,-0.000918300304071296,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.245585376555453,0.486324175729875,0.0148574590359294,0.513675824270125,0.0156930662667277,0.628694194539618,0.371305805460382,0.0011317161019326,-0.00115990393015126,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.153225415249185,0.630825351323057,0.0138661882857719,0.369174648676943,0.00811483745564724,0.60596668179735,0.39403331820265,0.00133000109919434,-0.00147028177498087,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,-0.0580096546179973,0.614761218392711,0.0317224518077208,0.385238781607289,0.0198788054912659,0.643192845788386,0.356807154211614,0.00554606741767691,-0.00581976783273033,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,-0.12513110615452,0.730158484814694,0.0248265351674049,0.269841515185306,0.00917503529124091,0.632878037489549,0.367121962510451,0.00200762221919922,-0.00244518262194838,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,-0.0565375636289249,0.809552772339618,0.0392459704990643,0.190447227660382,0.0092326115526566,0.628995994882356,0.371004005117644,0.0030671577717031,-0.00294706347106224,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.00705108930046062,0.567031764262058,0.0273241817398184,0.432968235737942,0.0208639154038724,0.633224125347936,0.366775874652064,0.00551758649018299,-0.00490691708660421,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,-0.276820084863481,0.672861709618327,0.0220750483908308,0.327138290381673,0.0107326564841466,0.645208989748675,0.354791010251325,0.00243771240630198,-0.00269614342452547,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,-0.517724923645126,0.604549794144887,0.0216200516044769,0.395450205855113,0.014142183059845,0.708166495868694,0.291833504131306,0.00508697805395311,-0.00535897168652393,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,-0.491413847554492,0.544237218255032,0.016078751073617,0.455762781744968,0.0134648937457684,0.683296714901124,0.316703285098876,0.00431808644972958,-0.00500048475329748,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,-0.546198224849014,0.699207502654426,0.0179612358593337,0.300792497345574,0.00772675488897326,0.656450485844781,0.343549514155219,0.00464842562784266,-0.00381858785618487,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,-0.398216737639336,0.744697009868491,0.0345227030574515,0.255302990131509,0.011835349412167,0.69015783641755,0.30984216358245,0.00609953146282565,-0.00598941083323115,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,-0.28078359382439,0.56336489907296,0.0304417597476021,0.43663510092704,0.0235938392002473,0.72015414093833,0.27984585906167,0.00488476794305489,-0.0075732348373698,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.344374104197927,0.737713398588814,0.0522281759625131,0.262286601411186,0.018569204242891,0.690163259327764,0.309836740672236,0.0157129230589587,-0.0140953466015971,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.404141591108385,0.594046093706857,0.0331546772747034,0.405953906293143,0.0226569468163123,0.6883373266356,0.3116626733644,0.00937236466243169,-0.0114153119158854,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.738961000453637,0.710576297131777,0.0157927750113582,0.289423702868223,0.00643253010380724,0.705313573485911,0.294686426514089,0.00613269889122456,-0.00479574402630054,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.336452384381688,0.893126616545772,0.0397779494862962,0.106873383454228,0.00475991194273625,0.636373284773735,0.363626715226265,0.00605952460773285,-0.00613080419343468,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.610160275044238,0.524241018803099,0.0112151295196048,0.475758981196901,0.0101779494600031,0.799866270564073,0.200133729435927,0.00521537835495328,-0.00533999681459336,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.688741862459096,0.748854399261478,0.021565694700871,0.251145600738522,0.00723255329251615,0.694341554727685,0.305658445272315,0.00553323543821799,-0.00462633618563555,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.524192576546466,0.803170340321952,0.0383381276950563,0.196829659678048,0.00939536764254346,0.671355579434977,0.328644420565023,0.00697726194752299,-0.00741433994319064,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.635866198748779,0.731427891474244,0.0295989428274221,0.268572108525756,0.0108683994388994,0.712088838458195,0.287911161541805,0.00828967268765218,-0.00771236845462225,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.673025860913419,0.71564854601922,0.0252666709263368,0.28435145398078,0.01003930582284,0.786990813774928,0.213009186225072,0.0129909990417273,-0.00901698352166948,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.583797757656693,0.602402091423046,0.0304806212081117,0.397597908576954,0.0201178439069541,0.759270480803935,0.240729519196065,0.0108610950102354,-0.010971789015921,5
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,-0.642838484822982,0.778074566527918,0.0353175732976811,0.221925433472082,0.0100734146834353,0.72005260591197,0.27994739408803,0.0136794102589825,-0.0104675123020652,1
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,-0.655223341531109,0.80115535944987,0.0316203478622753,0.19884464055013,0.00784808667954449,0.704752439712376,0.295247560287624,0.00780738567549661,-0.0081955100662013,2
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,-0.640309262873508,0.377540953970137,0.0138489743413752,0.622459046029863,0.0228330708665485,0.849894175797306,0.150105824202694,0.00528090205440487,-0.0106288031277434,3
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,-0.800492224069884,0.687464810009978,0.014177730848099,0.312535189990022,0.00644547872082894,0.733395336438907,0.266604663561093,0.00467373610249359,-0.00552543795034138,4
2000,2000,20,40,3,3,3,2,0.75,0.5,1000,25,1e-04,0.2,0.6,1,0.1,-0.665702155260174,0.7285312516383,0.0245158872899041,0.2714687483617,0.00913522545889491,0.690655332748236,0.309344667251764,0.00730393149626832,-0.00875056982876792,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,0.168772259779899,0.980200634532397,0.315957441048235,0.0197993654676027,0.00638211874909349,0.951904492514871,1.04809550748513,-0.0063192381234454,0.00532604055437727,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,0.112294132785735,0.992735901536743,0.44721329249985,0.00726409846325675,0.00327237222484586,0.957337913190143,1.04266208680986,-0.00287598441110262,0.00184234971126263,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,0.139023916772662,0.979493747894954,0.278255047907688,0.0205062521050459,0.00582542581222134,0.961849909979127,1.03815009002087,-0.00446835140045313,0.00450354568807855,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,0.183893365271447,0.970934829402988,0.225749094253085,0.0290651705970117,0.00675785411943798,0.956040591397058,1.04395940860294,-0.0054009626952128,0.00515629792372493,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.1,0.1,0.16608946274939,0.973890727109924,0.375651131951829,0.0261092728900759,0.0100709223761704,0.954860423731125,1.04513957626887,-0.00602788649109216,0.00708136695900892,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,0.335441266386494,0.970505272886542,0.376534772805856,0.0294947271134579,0.0114433076078041,0.951967014727725,1.04803298527227,-0.00797758407185759,0.00820069402991117,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,0.373392279553739,0.964876915111616,0.379679553101675,0.0351230848883836,0.0138209516313602,0.957075491886264,1.04292450811374,-0.0051305650894674,0.00634432280391207,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,0.400677419072726,0.962163510844438,0.341564886546623,0.0378364891555618,0.0134318293929061,0.955758140146777,1.04424185985322,-0.00541320385372166,0.0055429744480012,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,0.340898575809268,0.922913934525938,0.316035502104364,0.077086065474062,0.0263967554242843,0.941860394187551,1.05813960581245,-0.00954842204485299,0.0102335765030848,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.2,0.1,0.394204426689892,0.95578830022214,0.202841667985324,0.0442116997778596,0.00938280467057728,0.968081442687888,1.03191855731211,-0.00669798114200974,0.00547074783623634,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,0.752899223202462,0.928240879589237,0.275249585638825,0.0717591204107634,0.0212786019159269,0.986622889360035,1.01337711063997,-0.00404184172322179,0.00285791099181229,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,0.737156761580609,0.953565757994102,0.321911314611449,0.0464342420058975,0.0156755921254432,0.985051399590078,1.01494860040992,-0.00242352646049854,0.00245168557086212,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,0.738112842975089,0.938109867493409,0.335443355252076,0.0618901325065912,0.02213027964462,0.958903204974449,1.04109679502555,-0.0041996628908676,0.0045943739088632,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,0.727869843141912,0.957886922241642,0.365948875759078,0.042113077758358,0.0160887815697081,0.970458935903336,1.02954106409666,-0.0022966233052887,0.00281871249222725,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.3,0.1,0.718799706503508,0.925446250592495,0.336381536191757,0.0745537494075048,0.0270988236631742,0.947781227337634,1.05221877266237,-0.00334210837713606,0.005318381689707,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.829545162660795,0.379911925310227,0.170454837339205,0.0780642553857656,0.995119948778633,1.00488005122137,0.00182235120256021,-0.00089666878233234,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.821470320230345,0.384770890325438,0.178529679769655,0.0836220398263734,0.973321166826239,1.02667883317376,0.0014869069386726,-0.000293845190299241,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.563946425196075,0.238488714486421,0.436053574803925,0.184403787054842,0.98341525273325,1.01658474726675,-0.000219535906010453,0.000166887578209131,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.0423965541001877,0.015879249921327,0.957603445899812,0.358661800839606,0.981463680762413,1.01853631923759,-0.000144231083417612,0.000235590928290121,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.825602362949523,0.372169828639786,0.174397637050477,0.0786159798094325,0.977593492534573,1.02240650746543,-0.00173764030121154,0.00250445079333457,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.840903251478973,0.959607501810395,0.381757455014783,0.0403924981896045,0.0160692129661982,1.00458940889856,0.995410591101436,0.00341852390510189,-0.00287404784106625,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.818561254860729,0.975256434526084,0.410238119355439,0.0247435654739161,0.0104082920212674,1.00406131067305,0.995938689326953,0.00162314589322166,-0.00219584774061989,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.830253166586599,0.958656485457121,0.367027468104947,0.0413435145428789,0.0158286160845168,1.02240548987214,0.977594510127858,0.00166892449164847,-0.00253909998192396,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.815603121086429,0.975400751327472,0.363838987758297,0.0245992486725283,0.0091758856290059,1.01612452071388,0.983875479286117,0.00109976305294325,-0.00076301360803759,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.5,0.1,0.823765320699442,0.958064665620779,0.429860725544908,0.0419353343792208,0.0188153826240319,0.992523141988109,1.00747685801189,0.0038668540040335,-0.00351232219083035,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.520405987732055,0.943098411153109,0.250872366056259,0.0569015888468908,0.0151363166956523,1.10726224799056,0.892737752009439,0.00768512801908945,-0.00758615134740798,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.533747595605061,0.951592493698747,0.216778807311595,0.0484075063012532,0.011027537050157,1.11671480867813,0.883285191321868,0.00521110396947387,-0.00516405872932033,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.605035637312922,0.969592546038262,0.233087739905071,0.0304074539617386,0.00730987954596905,1.08062987223461,0.919370127765387,0.00563522312921622,-0.00446294610626853,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.536720885887447,0.956016356456215,0.195053603085328,0.0439836435437852,0.00897387172520508,1.12430850945929,0.875691490540707,0.00548015486698168,-0.0041912444680892,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.6,0.1,0.617889880269736,0.924857434473025,0.297073564881377,0.0751425655269745,0.0241365522764599,1.05722298621488,0.94277701378512,0.00859619608008429,-0.0104792994360124,5
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.51050960379215,0.975825636680363,0.278711326632207,0.0241743633196368,0.00690458276360277,1.05071945812759,0.94928054187241,0.0102429289687127,-0.00911061567315716,1
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.349284280018586,0.957185518332586,0.0975654268229977,0.0428144816674141,0.0043640580619767,1.17632742484745,0.823672575152554,0.00696180266321769,-0.00472091710946432,2
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.468034705772845,0.931848822943445,0.274103936343607,0.0681511770565549,0.020046712983599,1.08218463326752,0.917815366732478,0.00935931237283661,-0.00979505599111473,3
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.306391254376421,0.923791149683282,0.202354635296396,0.0762088503167178,0.0166933988461399,1.1391382121899,0.860861787810098,0.0111779064404554,-0.0109239069687147,4
2000,2000,20,40,3,3,4,2,0.75,0.5,1000,25,1e-04,0.2,0.6,0.7,0.1,0.106829714056255,0.89053194260473,0.0900243757445063,0.10946805739527,0.0110661875891263,1.21023814620602,0.789761853793983,0.0152925119117674,-0.0140091451813254,5
