"NP","NM","nlP","nlM","nlnP","nlnM","zoP","zoM","wP","wM","timesteps","Lambda","mutprb","prbHorz","pfP","pfM","FLFC","FC","pVp","tVp","pVm","tVm","dP","dM","tcoefP","tcoefM","repl"
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.597117784214543,0.0148242174544283,0.402882215785458,0.0100020694965261,0.0124857899007229,0.0124857899007229,0.00162958946895994,-0.00115927987039285,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.517718054030041,0.00900413653167373,0.482281945969959,0.00838783282613287,0.0199431934621778,0.0199431934621778,0.00162436466301919,-0.000535148790117904,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.605694374448461,0.0125610629677145,0.394305625551539,0.00817722270507628,0.0245656884606473,0.0245656884606473,0.00208135301706535,-0.000470859947541526,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.527150975942311,0.011848283989855,0.472849024057689,0.0106277893374789,0.0214198827656081,0.0214198827656081,0.00247687157509179,-0.0010420406342321,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.492005695393559,0.00957437163373327,0.507994304606441,0.00988550804525022,0.0076055789058217,0.0076055789058217,-0.00307810721667659,0.00342012922501781,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.616228850174018,0.0113042680904366,0.383771149825982,0.00704000139198761,0.0134247371022407,0.0134247371022407,0.000766670492174131,-0.00132418199372963,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.569023678241454,0.00802818779129704,0.430976321758546,0.00608051822267386,0.00349669154622745,0.00349669154622745,-9.92952355399884e-05,0.000223206105397003,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0,0.1,1,0.503816201231761,0.00840963352137696,0.496183798768239,0.00828223446702152,0.00415671809495743,0.00415671809495743,0.00240775727596551,-0.00149990965121491,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.606078148853958,0.00941473895059728,0.393921851146042,0.00611913068057115,0.0181436781366215,0.0181436781366215,-0.00056167918772518,0.00212509918630299,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.61506947471746,0.0118903197553632,0.38493052528254,0.00744134966429895,0.00101813580937127,0.00101813580937127,0.00137616267462777,-0.00145725901323271,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.690578383552712,0.0185625321465599,0.309421616447288,0.00831715680498839,0.0102088843637969,0.0102088843637969,0.00249091188652952,-0.000724051035028808,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.628873606578923,0.0130989338491097,0.371126393421077,0.00773026571035024,0.00717919286905522,0.00717919286905522,-0.00191880663183796,-0.000252171957246888,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.506035835287028,0.00763255873507569,0.493964164712972,0.00745048124517876,0.024152079112719,0.024152079112719,-0.00213257564047036,0.00277340470231701,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.471677282742175,0.00879152288620973,0.528322717257825,0.00984732873517585,0.0402297703713683,0.0402297703713683,0.00122503217471507,-0.00117262486957301,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.553239054197963,0.0160686538152677,0.446760945802037,0.0129760307443981,0.0114178635406351,0.0114178635406351,0.000411966877946917,-0.00171766356618807,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.604864769756716,0.00890364577328136,0.395135230243284,0.00581641434339978,0.0318352109981156,0.0318352109981156,-0.00268604265132676,0.00121264743943304,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.390423761371203,0.00983393506085176,0.609576238628797,0.0153539147419218,0.0226290048401123,0.0226290048401123,0.00184233565017411,-0.00303972281760879,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.4,0.1,1,0.76331547355413,0.01336815683276,0.236684526445871,0.00414512214023859,0.0499197179282436,0.0499197179282436,0.00197583997613675,0.00169900411395881,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.710621035470963,0.0102942554952116,0.289378964529037,0.00419202478832815,0.0264240543844836,0.0264240543844836,-0.00100018065889157,-0.000507588867234188,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.495760814622916,0.0119156164040855,0.504239185377084,0.012119394134512,0.0124496563312156,0.0124496563312156,-0.00188959701543391,-0.00198636131133004,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.623952497784795,0.00816601687338368,0.376047502215205,0.00492154492398921,0.000276463543457117,0.000276463543457117,-0.00123198634996415,-0.000959759239758477,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.684704318497396,0.0114264295766332,0.315295681502604,0.00526169297195662,0.0101409401092365,0.0101409401092365,-0.000522977661088957,-0.00205989868818393,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.516665860347505,0.0109037615365367,0.483334139652495,0.0102003259857217,0.00246930260418465,0.00246930260418465,0.000931015170900789,-0.00110669171833148,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.677067004593586,0.0148575528004704,0.322932995406414,0.00708643900487349,0.0216999611639298,0.0216999611639298,-0.00256715462769023,-0.00218612718688592,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.534043070628535,0.00931831596330737,0.465956929371465,0.00813030658382222,0.0206105088325776,0.0206105088325776,-8.88467554429835e-05,0.00111750169351798,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.802495357867226,0.0198046096756328,0.197504642132774,0.00487417442134574,0.0137593161767657,0.0137593161767657,-0.00334135246394018,0.00228728976312859,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.684290223222829,0.0159555527395437,0.315709776777171,0.00736138530524847,0.0183622271518477,0.0183622271518477,0.00245938693332735,-0.00546573578353809,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.4,0.1,1,0.613112521736241,0.00943024308298518,0.386887478263759,0.00595069067494913,0.0144195400492357,0.0144195400492357,-0.000101844709542325,-0.00013940688017799,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.717356486293937,0.0114956638303267,0.282643513706063,0.00452937260548572,0.0210694250733514,0.0210694250733514,0.00290055095492082,-0.00133930613996185,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.334640297106771,0.00431660322606976,0.66535970289323,0.00858262996069884,0.0624258158119166,0.0624258158119166,0.00177304752766392,0.00201624630715942,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.58407017144934,0.0106118261675255,0.41592982855066,0.00755692595551619,0.0224787093203075,0.0224787093203075,0.00303190770939908,-0.00342927167586268,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.835513557178324,0.0200818780055544,0.164486442821676,0.00395349261532986,0.0206170217941362,0.0206170217941362,-0.00159612601382709,0.00202454385296985,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.542378268618141,0.0073919158357447,0.457621731381859,0.00623679361564548,0.0307049110711644,0.0307049110711644,-0.00194179962514373,0.00207742483979099,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.583489047644215,0.00926140285849639,0.416510952355785,0.00661105078204491,0.016882167430696,0.016882167430696,-0.00364341490631623,0.00386624738173886,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.709544690273065,0.0179473543043721,0.290455309726935,0.00734683019225933,0.0046073621317253,0.0046073621317253,-0.000782914761659677,0.000815670770006552,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.638506283174963,0.00931042329374431,0.361493716825037,0.00527114550061173,0.0187451345104066,0.0187451345104066,0.000462801846672081,0.00181159567471167,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.800355477633019,0.0138202586824335,0.199644522366982,0.00344739184118847,0.0195188899655454,0.0195188899655454,-0.00182655567324884,0.00333344876169335,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.4,0.1,1,0.689606548404026,0.00951850970490093,0.310393451595974,0.00428430253191709,0.00539577602012731,0.00539577602012731,-0.00051261609107807,-0.0011765571226006,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.58739744943372,0.00888718591876871,0.41260255056628,0.00624258001286139,0.0300244575598114,0.0300244575598114,0.000203732642767869,-0.000565289054683535,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.71616429336955,0.0159325611091035,0.28383570663045,0.00631451439663118,0.028118364305069,0.028118364305069,-0.00119712709797425,8.0335728219962e-05,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.659809439104708,0.0135263482973979,0.340190560895291,0.00697403786826794,0.0114297670923027,0.0114297670923027,-0.001369664800514,0.0014512093733902,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.81313541449709,0.0160339929761966,0.18686458550291,0.00368473122438852,0.0287710635816179,0.0287710635816179,-0.000908472139794969,6.94243988019212e-05,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.754729477194526,0.0206004080953755,0.245270522805474,0.00669468069849426,0.00426089579867717,0.00426089579867717,-0.0033031655611624,0.00259084357766294,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.767208081089912,0.0178242402799238,0.232791918910088,0.00540836208605011,0.00205619464787643,0.00205619464787643,-0.000933405940745661,0.00169056390044373,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.576654544712647,0.00986429181067944,0.423345455287353,0.00724177611356613,0.0451247832932808,0.0451247832932808,0.000270333960188044,-0.00156697236327914,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.691303755667849,0.0166749430820059,0.308696244332151,0.00744606442777785,0.0332501868724924,0.0332501868724924,0.00150517951183742,0.00104010709451282,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.422368908777045,0.00658991842311824,0.577631091222955,0.00901236263066274,0.0717951015777536,0.0717951015777536,-0.000274447471124446,-0.00335477202843895,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0,0.9,0.1,1,0.485020402981803,0.00904837777572942,0.514979597018197,0.00960728643984151,0.00613235394941758,0.00613235394941758,-0.00386310413955637,0.00199341393857435,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.762630208091357,0.0114518970715336,0.237369791908644,0.00356442007671364,0.00681850128580808,0.00681850128580808,3.68847968152651e-05,-0.00173792488386809,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.633533400178701,0.00901431526973994,0.366466599821299,0.00521431934873048,0.0210781338520654,0.0210781338520654,-0.00236131615027992,0.000946900468812844,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.713109786988265,0.0256743412790038,0.286890213011735,0.0103290087625604,0.0457562906431533,0.0457562906431533,-0.00261211814786192,0.000485677570187482,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.385504025188159,0.00499227900044789,0.614495974811841,0.00795772586139818,0.0248386419161497,0.0248386419161497,-0.00266889077541538,0.00228366958218549,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.606690728539379,0.00846652362939954,0.393309271460621,0.00548873105165168,0.0211645807628214,0.0211645807628214,-0.000396648630085449,0.00161508162276337,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.557338250723797,0.0129348351115365,0.442661749276203,0.0102733963255458,0.0301810982118464,0.0301810982118464,-9.07681302947747e-05,-0.00033799701830043,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.660395289236578,0.0160467254111015,0.339604710763422,0.00825194187595873,0.00518431759764815,0.00518431759764815,-0.000253023632779744,-0.00103157368020507,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.644487327484586,0.00787844788512041,0.355512672515414,0.00434591642607519,0.0115806873672443,0.0115806873672443,-0.000867794795439111,0.000158720493543074,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.65240282850775,0.0149104432603358,0.34759717149225,0.00794421433586232,0.00485974105025111,0.00485974105025111,0.0035492334346868,-0.00156802837332775,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0.9,0.1,1,0.594030261621442,0.00617795706894732,0.405969738378558,0.00422211422049206,0.0171972998754544,0.0171972998754544,0.000739035799398104,-0.00121065215961419,10
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.39686603835196,0.00879451643493991,0.60313396164804,0.0133653954372382,0.00475860994054023,0.00475860994054023,-0.000854228417547587,0.000892268366245498,1
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.821234569116228,0.0177505887364667,0.178765430883772,0.00386392848431833,0.014154709288615,0.014154709288615,0.00311821626690958,-0.00393243838657215,2
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.570224515449142,0.00966232327710481,0.429775484550858,0.00728244674824952,0.0288088535572381,0.0288088535572381,-0.00197996143231411,0.00102749854744268,3
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.798392388981946,0.00975734402844514,0.201607611018054,0.00246389475476398,0.0373851005563663,0.0373851005563663,0.000821060094162345,0.00207619961455735,4
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.705839656603783,0.0177049047256624,0.294160343396217,0.0073785608461805,0.0393907041920627,0.0393907041920627,-0.000180262895653631,-0.00275049280560569,5
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.696877604275323,0.011145643746424,0.303122395724677,0.00484804535772543,0.0322193876566185,0.0322193876566185,-0.00114028601603522,-0.000772285224161846,6
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.494351932069118,0.0128418818770349,0.505648067930882,0.0131353239230618,0.0179677012243886,0.0179677012243886,-0.00198596927127312,0.00113462109687266,7
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.471134447641547,0.00823683192693243,0.528865552358453,0.00924614340668031,0.010662799929314,0.010662799929314,0.0010216112338401,-0.00165800378596834,8
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.681981718214361,0.0151129517325874,0.318018281785639,0.00704739557431371,0.0198300551916483,0.0198300551916483,0.00156514739523063,-0.00100909400698774,9
100,100,100,200,3,3,1,1,0.25,0.25,1000,25,5e-04,0.2,0.9,0.9,0.1,1,0.681962713099779,0.0117692617892961,0.318037286900221,0.00548866384684368,0.00730458227030317,0.00730458227030317,0.00335615647263857,-0.00145949612829954,10
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.337477378215303,0.864233916574511,0.0308746799476861,0.135766083425489,0.00485023127780872,1.66301593674549,0.336984063254506,-0.0314596000795536,0.046740071293296,1
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.355792669658111,0.990043442810036,0.0322884368753292,0.00995655718996433,0.000324714708893287,2.0092141632343,0.00921416323430402,-0.0285162495157403,0.00984385174045682,2
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.340798230256947,0.948014354969476,0.0305725202475422,0.0519856450305242,0.00167648535799694,1.85180583887198,0.148194161128018,-0.0233088047406221,0.022277815555163,3
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.347264289255904,0.919623057787181,0.0241309641069545,0.0803769422128185,0.00210909577694945,1.87188435124676,0.12811564875324,-0.0449161951926303,0.0395917336090868,4
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.452376201502004,0.988585755107959,0.0203146117910333,0.0114142448920405,0.000234553201552318,1.92816823236786,0.0718317676321369,-0.00916280069903752,0.0175807079818945,5
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.491978738103375,0.991691217577571,0.0275767520604817,0.0083087824224287,0.000231048968395127,1.98258617047697,0.0174138295230333,-0.0276205948408694,0.0202004627969514,6
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.38948985503764,0.983147044971548,0.01748749036536,0.0168529550284522,0.000299767863002052,2.01571520465964,0.0157152046596408,-0.0224562400434153,0.0170865006554836,7
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.4097400269208,0.984385339510922,0.0263209130600465,0.0156146604890782,0.000417511420273048,1.7867904035985,0.213209596401502,-0.0162087080439393,0.019516926402072,8
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.299220260212351,0.999450167597329,0.0428229991324636,0.000549832402671048,2.3558425688382e-05,1.99319797615808,0.00680202384192308,-0.000404558424051874,0.00178906301697712,9
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0,0,0.1,-0.388348367719372,0.886542238084625,0.0174123523684024,0.113457761915375,0.00222839526932075,1.82251949725421,0.177480502745787,-0.0274151152733547,0.0322320307524888,10
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.621027398658186,0.994978960648178,0.541497331053169,0.00502103935182228,0.00273259989975415,1.15344621906459,0.846553780935407,-0.00281587632535141,0.00431486014321568,1
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.67228396484416,0.997532750747846,0.547681342507476,0.0024672492521545,0.0013546085396269,1.25011987768305,0.749880122316948,0.000361516692593313,-0.0019417695633945,2
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.574196744041079,0.998514695001768,0.535403741264494,0.00148530499823253,0.000796420780738874,1.1335133796687,0.866486620331299,0.00268169278562035,-0.000780669828158934,3
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.742832973439183,0.990933869207635,0.463518915569473,0.00906613079236527,0.00424077049324028,1.2239491122564,0.776050887743603,0.00600438225801155,-0.00580452094090225,4
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.668366683822421,0.996819979880346,0.52632529149183,0.00318002011965443,0.00167906447524046,1.17188064938856,0.828119350611439,-0.00409016304444978,0.00211971234308279,5
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.636803084716141,0.998250590728827,0.510459554849788,0.00174940927117271,0.000894567642740815,1.21064620120581,0.78935379879419,-0.00276309019497809,-0.00100921583449301,6
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.546892482634871,0.999115090070865,0.495000662324136,0.000884909929134954,0.000438418962311877,1.12057535196269,0.879424648037309,-0.00570890055889911,0.000931805495406715,7
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.668089150472861,0.990554704778458,0.386563356015025,0.00944529522154164,0.00368602057188595,1.19882922798084,0.801170772019157,-0.00230021773683587,-0.000578588153535111,8
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.753316676693304,0.99756589911088,0.410388628426857,0.00243410088911997,0.00100136474816237,1.27175131941948,0.728248680580516,0.00186139510709744,-0.00215462183651519,9
100,100,100,200,3,3,3,1,0.25,0.25,1000,25,5e-04,0.2,0.4,0,0.1,0.825304630684479,0.99763355173864,0.422471799535744,0.00236644826136014,0.00100212914225139,1.3217564210469,0.678243578953101,0.0014798126776681,-0.00156505504796253,10
